  1000,   998,    29,  1851,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   997,    35,  1852,  -1.8,
  1000,   997,    42,  1852,  -1.8,
  1000,   998,    29,  1852,  -1.8,
  1000,   998,    32,  1851,  -1.8,
  1000,   997,    27,  1853,  -1.8,
  1000,   998,    28,  1852,  -1.8,
  1000,   998,    33,  1853,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    45,  1853,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    45,  1852,  -1.8,
  1000,   998,    31,  1851,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   997,    37,  1853,  -1.8,
  1000,   997,    35,  1851,  -1.8,
  1000,   998,    30,  1852,  -1.8,
  1000,   998,    30,  1853,  -1.8,
  1000,   997,    35,  1852,  -1.8,
  1000,   998,    31,  1852,  -1.8,
  1000,   997,    36,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    30,  1851,  -1.8,
  1000,   998,    30,  1852,  -1.8,
  1000,   997,    34,  1851,  -1.8,
  1000,   998,    34,  1851,  -1.8,
  1000,   998,    28,  1852,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    29,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    27,  1852,  -1.8,
  1000,   998,    37,  1851,  -1.8,
  1000,   998,    32,  1851,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   997,    43,  1852,  -1.8,
  1000,   998,    36,  1853,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    36,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    39,  1851,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    34,  1851,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    34,  1850,  -1.8,
  1000,   998,    34,  1851,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    35,  1852,  -1.8,
  1000,   998,    31,  1852,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    35,  1851,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1853,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    42,  1852,  -1.8,
  1000,   997,    50,  1852,  -1.8,
  1000,   997,    34,  1851,  -1.8,
  1000,   997,    32,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1853,  -1.8,
  1000,   998,    38,  1852,  -1.8,
  1000,   998,    38,  1852,  -1.8,
  1000,   998,    35,  1852,  -1.8,
  1000,   997,    33,  1851,  -1.8,
  1000,   998,    44,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    35,  1852,  -1.8,
  1000,   998,    35,  1852,  -1.8,
  1000,   998,    34,  1850,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    31,  1852,  -1.8,
  1000,   998,    37,  1852,  -1.8,
  1000,   998,    49,  1851,  -1.8,
  1000,   998,    46,  1851,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    34,  1850,  -1.8,
  1000,   997,    33,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    52,  1851,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    44,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    34,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    33,  1852,  -1.8,
  1000,   998,    32,  1851,  -1.8,
  1000,   998,    50,  1851,  -1.8,
  1000,   997,    47,  1852,  -1.8,
  1000,   998,    33,  1851,  -1.8,
  1000,   998,    50,  1851,  -1.8,
  1000,   997,    52,  1852,  -1.8,
  1000,   998,    32,  1851,  -1.8,
  1000,   998,    25,  1852,  -1.8,
  1000,   998,    32,  1851,  -1.8,
  1000,   998,    32,  1852,  -1.8,
  1000,   998,    38,  1851,  -1.8,
  1000,   998,    52,  1852,  -1.7,
  1000,   997,    49,  1851,  -1.8,
  1000,   998,    32,  1851,  -1.7,
  1000,   998,    48,  1851,  -1.8,
  1000,   998,    48,  1851,  -1.7,
  1000,   998,    82,  1851,  -1.8,
  1000,   997,    49,  1852,  -1.8,
  1000,   998,    49,  1851,  -1.8,
  1000,   998,    62,  1851,  -1.8,
  1000,   997,    81,  1851,  -1.7,
  1000,   998,    49,  1852,  -1.7,
  1000,   997,    49,  1852,  -1.7,
  1000,   997,    50,  1852,  -1.8,
  1000,   998,    49,  1852,  -1.8,
  1000,   998,    49,  1851,  -1.8,
  1000,   998,    50,  1851,  -1.8,
  1000,   997,    64,  1851,  -1.7,
  1000,   998,    78,  1851,  -1.7,
  1000,   998,    52,  1852,  -1.8,
  1000,   997,    80,  1851,  -1.8,
  1000,   998,    56,  1852,  -1.8,
  1000,   998,    49,  1852,  -1.8,
  1000,   998,    70,  1852,  -1.8,
  1000,   998,    67,  1852,  -1.8,
  1000,   997,    75,  1852,  -1.8,
  1000,   998,    52,  1851,  -1.8,
  1000,   998,    57,  1852,  -1.8,
  1000,   998,    59,  1851,  -1.8,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    67,  1852,  -1.7,
  1000,   998,    60,  1852,  -1.7,
  1000,   997,    71,  1852,  -1.8,
  1000,   998,    52,  1850,  -1.8,
  1000,   998,    60,  1851,  -1.8,
  1000,   997,    74,  1852,  -1.8,
  1000,   998,    51,  1851,  -1.8,
  1000,   998,    71,  1852,  -1.8,
  1000,   998,    55,  1851,  -1.8,
  1000,   998,    80,  1851,  -1.8,
  1000,   998,    51,  1851,  -1.8,
  1000,   998,    74,  1851,  -1.8,
  1000,   998,    58,  1852,  -1.8,
  1000,   997,    78,  1850,  -1.8,
  1000,   998,    67,  1851,  -1.7,
  1000,   998,    73,  1851,  -1.7,
  1000,   998,    68,  1850,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   997,    64,  1851,  -1.7,
  1000,   998,    76,  1851,  -1.7,
  1000,   998,    69,  1852,  -1.7,
  1000,   998,    77,  1851,  -1.7,
  1000,   998,    69,  1852,  -1.7,
  1000,   998,    63,  1851,  -1.8,
  1000,   998,    77,  1851,  -1.8,
  1000,   998,    60,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    54,  1851,  -1.7,
  1000,   998,    76,  1851,  -1.7,
  1000,   998,    75,  1852,  -1.8,
  1000,   998,    64,  1852,  -1.8,
  1000,   998,    65,  1851,  -1.8,
  1000,   998,    58,  1852,  -1.8,
  1000,   997,    76,  1850,  -1.7,
  1000,   997,    76,  1850,  -1.7,
  1000,   998,    70,  1851,  -1.7,
  1000,   997,    72,  1852,  -1.7,
  1000,   998,    43,  1852,  -1.7,
  1000,   998,    44,  1851,  -1.7,
  1000,   998,    39,  1851,  -1.7,
  1000,   997,    50,  1852,  -1.7,
  1000,   998,    40,  1850,  -1.7,
  1000,   998,    39,  1852,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    37,  1852,  -1.7,
  1000,   998,    35,  1852,  -1.7,
  1000,   998,    41,  1851,  -1.7,
  1000,   998,    41,  1852,  -1.7,
  1000,   997,    47,  1851,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    48,  1850,  -1.7,
  1000,   998,    41,  1852,  -1.7,
  1000,   998,    43,  1851,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    36,  1851,  -1.7,
  1000,   997,    50,  1851,  -1.7,
  1000,   998,    42,  1852,  -1.7,
  1000,   998,    41,  1851,  -1.7,
  1000,   998,    47,  1850,  -1.7,
  1000,   998,    47,  1852,  -1.7,
  1000,   998,    38,  1851,  -1.7,
  1000,   998,    48,  1849,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   997,    49,  1851,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    35,  1850,  -1.7,
  1000,   998,    44,  1851,  -1.7,
  1000,   997,    51,  1851,  -1.7,
  1000,   998,    42,  1852,  -1.7,
  1000,   998,    50,  1850,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    41,  1851,  -1.7,
  1000,   998,    43,  1852,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    34,  1852,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   998,    45,  1851,  -1.7,
  1000,   997,    51,  1851,  -1.7,
  1000,   998,    47,  1851,  -1.7,
  1000,   998,    48,  1851,  -1.7,
  1000,   998,    51,  1852,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    48,  1851,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    45,  1851,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   997,    53,  1852,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    50,  1850,  -1.7,
  1000,   998,    47,  1850,  -1.7,
  1000,   998,    49,  1852,  -1.7,
  1000,   998,    50,  1852,  -1.7,
  1000,   998,    48,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    44,  1851,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    49,  1852,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   997,    51,  1851,  -1.7,
  1000,   998,    50,  1852,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    40,  1852,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    48,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    46,  1851,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    47,  1852,  -1.7,
  1000,   997,    46,  1850,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   998,    51,  1852,  -1.7,
  1000,   998,    38,  1850,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   997,    45,  1852,  -1.7,
  1000,   998,    36,  1850,  -1.7,
  1000,   998,    46,  1850,  -1.7,
  1000,   998,    50,  1852,  -1.7,
  1000,   998,    42,  1851,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   998,    51,  1850,  -1.7,
  1000,   998,    44,  1852,  -1.7,
  1000,   997,    51,  1850,  -1.7,
  1000,   997,    51,  1852,  -1.7,
  1000,   997,    57,  1851,  -1.7,
  1000,   998,    58,  1850,  -1.7,
  1000,   997,    49,  1851,  -1.7,
  1000,   997,    52,  1851,  -1.7,
  1000,   997,    57,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    51,  1852,  -1.7,
  1000,   997,    50,  1850,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    52,  1852,  -1.7,
  1000,   998,    41,  1851,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    50,  1852,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    49,  1851,  -1.7,
  1000,   998,    61,  1850,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   997,    52,  1851,  -1.7,
  1000,   998,    53,  1851,  -1.7,
  1000,   998,    50,  1851,  -1.7,
  1000,   998,    52,  1852,  -1.7,
  1000,   998,    52,  1850,  -1.7,
  1000,   998,    53,  1852,  -1.7,
  1000,   997,    61,  1851,  -1.7,
  1000,   998,    50,  1852,  -1.7,
  1000,   997,    57,  1852,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    53,  1851,  -1.7,
  1000,   998,    53,  1852,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   997,    58,  1851,  -1.7,
  1000,   998,    43,  1850,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   998,    54,  1852,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   997,    52,  1851,  -1.7,
  1000,   998,    53,  1851,  -1.7,
  1000,   998,    44,  1851,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   997,    54,  1850,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    57,  1850,  -1.7,
  1000,   997,    52,  1851,  -1.7,
  1000,   997,    55,  1851,  -1.7,
  1000,   997,    53,  1850,  -1.7,
  1000,   998,    54,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    55,  1850,  -1.7,
  1000,   998,    53,  1850,  -1.7,
  1000,   998,    60,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    49,  1850,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    52,  1852,  -1.7,
  1000,   997,    54,  1851,  -1.7,
  1000,   998,    66,  1852,  -1.7,
  1000,   998,    52,  1851,  -1.7,
  1000,   998,    56,  1851,  -1.7,
  1000,   998,    54,  1850,  -1.7,
  1000,   998,    53,  1851,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   997,    57,  1851,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    55,  1850,  -1.7,
  1000,   998,    61,  1851,  -1.7,
  1000,   997,    57,  1851,  -1.7,
  1000,   998,    54,  1850,  -1.7,
  1000,   997,    56,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   997,    52,  1850,  -1.7,
  1000,   997,    59,  1851,  -1.7,
  1000,   998,    51,  1851,  -1.7,
  1000,   998,    54,  1851,  -1.7,
  1000,   998,    60,  1850,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    59,  1852,  -1.7,
  1000,   998,    54,  1852,  -1.7,
  1000,   998,    54,  1850,  -1.6,
  1000,   998,    58,  1851,  -1.7,
  1000,   998,    53,  1851,  -1.7,
  1000,   998,    58,  1850,  -1.7,
  1000,   998,    63,  1851,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   998,    60,  1850,  -1.7,
  1000,   997,    62,  1851,  -1.7,
  1000,   998,    54,  1851,  -1.7,
  1000,   998,    56,  1852,  -1.7,
  1000,   998,    64,  1851,  -1.7,
  1000,   998,    62,  1851,  -1.7,
  1000,   998,    55,  1852,  -1.7,
  1000,   998,    63,  1851,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   998,    58,  1850,  -1.7,
  1000,   998,    66,  1851,  -1.7,
  1000,   997,    68,  1851,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    64,  1851,  -1.7,
  1000,   997,    65,  1850,  -1.7,
  1000,   998,    58,  1851,  -1.7,
  1000,   998,    54,  1851,  -1.6,
  1000,   998,    55,  1851,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   997,    68,  1851,  -1.7,
  1000,   998,    66,  1851,  -1.7,
  1000,   998,    60,  1850,  -1.7,
  1000,   998,    57,  1851,  -1.7,
  1000,   998,    62,  1852,  -1.7,
  1000,   997,    72,  1852,  -1.7,
  1000,   998,    60,  1849,  -1.7,
  1000,   998,    55,  1851,  -1.7,
  1000,   997,    67,  1850,  -1.7,
  1000,   997,    66,  1851,  -1.7,
  1000,   998,    63,  1851,  -1.7,
  1000,   998,    57,  1850,  -1.7,
  1000,   998,    64,  1851,  -1.7,
  1000,   998,    62,  1850,  -1.6,
  1000,   998,    62,  1852,  -1.7,
  1000,   998,    59,  1851,  -1.7,
  1000,   998,    55,  1850,  -1.7,
  1000,   998,    63,  1849,  -1.7,
  1000,   998,    62,  1850,  -1.7,
  1000,   998,    60,  1850,  -1.7,
  1000,   998,    66,  1850,  -1.6,
  1000,   998,    60,  1850,  -1.6,
  1000,   998,    62,  1850,  -1.6,
