x1,y1,z1,x2,y2,z2
-292.126,128.167,-2019.9279999999999,-296.102,158.32299999999998,-2012.7990000000002
-292.3166750687843,128.0717077137386,-2019.7752870052973,-296.30579360644833,158.2232886716295,-2012.6229201045294
-292.51040007261406,127.97148492742915,-2019.5789147466012,-296.5176720013282,158.11868630630855,-2012.4452607516641
-292.7022712646362,127.86976335784874,-2019.3841088629808,-296.732200427662,158.0106050950783,-2012.2902418748345
-292.8929363206408,127.76357791601131,-2019.2697132488329,-296.9316588352787,157.89981654462628,-2012.1726868039268
-293.07700000000006,127.652,-2019.1810000000003,-297.1170000000001,157.78300000000002,-2012.052
-293.2521937892824,127.53532617840331,-2019.018621565405,-297.3041488506828,157.65642641000557,-2011.877808178105
-293.44530542883416,127.41208802985874,-2018.8568434672657,-297.5174979084069,157.5251167633541,-2011.7012221571115
-293.67054040101016,127.28225427144918,-2018.7408239551714,-297.763186962818,157.39219764286025,-2011.551405316219
-293.9115144701387,127.14868560806553,-2018.6069443940178,-298.01727399701036,157.25506469321581,-2011.3868496439056
-294.153,127.01400000000002,-2018.4360000000004,-298.2710000000001,157.11800000000002,-2011.1970000000001
-294.38483188853513,126.88259500929054,-2018.2522075936718,-298.52483415805136,156.98805000808113,-2011.0013586340283
-294.60724562801454,126.76698551991791,-2018.1131129556047,-298.77021276151686,156.86423399927867,-2010.8429070785653
-294.8205398828431,126.66536652679626,-2018.0162374681322,-299.0000615058046,156.74480547619098,-2010.7182816818047
-295.0218552321496,126.55324246458127,-2017.8642342622406,-299.2141733201811,156.62965140815095,-2010.5519877129734
-295.217,126.436,-2017.6820000000002,-299.424,156.515,-2010.366
-295.41648400689473,126.33146133849017,-2017.5457915636987,-299.6432429306495,156.39697316977873,-2010.2210548524206
-295.6263859144117,126.22503293441021,-2017.4005788413103,-299.86609449271896,156.28101127415633,-2010.0654017574968
-295.8461216911517,126.10959833514572,-2017.21165170196,-300.0907187353456,156.16934159520926,-2009.8717952299485
-296.0669094580844,126.000706233709,-2017.0245539694754,-300.3273453535766,156.05622208293445,-2009.691165281481
-296.284,125.896,-2016.8570000000004,-300.567,155.94300000000004,-2009.533
-296.49613575294103,125.7851353892225,-2016.706119094008,-300.79231744817264,155.83380916342543,-2009.3742290401215
-296.70378282258105,125.67705389075384,-2016.5762512962935,-301.0048496171006,155.72385974459553,-2009.1867455316483
-296.90923617727026,125.57544804562643,-2016.4512500299775,-301.2153082562289,155.60967157292887,-2008.9706623608954
-297.11668494746084,125.46908138255084,-2016.2857673250605,-301.439188293838,155.49322427925875,-2008.7687776500122
-297.327,125.35500000000002,-2016.097,-301.669,155.376,-2008.5930000000003
-297.5372568401746,125.23719442193992,-2015.9272475478958,-301.88735376437756,155.2590223321009,-2008.4303550612747
-297.7385313113779,125.12256474639,-2015.7512897514332,-302.0978294180545,155.14395400687616,-2008.2582465968176
-297.93049309079646,125.01278329228103,-2015.557010739204,-302.3090279407517,155.0307846124902,-2008.077386003492
-298.1266972739545,124.90107787364818,-2015.3763691273832,-302.52749536684564,154.91700339560987,-2007.9244449178896
-298.321,124.789,-2015.212,-302.74099999999993,154.804,-2007.7939999999999
-298.5006045579795,124.68169066990055,-2015.0528484153938,-302.93350280419435,154.69379756732772,-2007.6579877736078
-298.6799729857652,124.57527529696557,-2014.9183776291907,-303.12164464406567,154.58040389784279,-2007.5145754338437
-298.8670591013154,124.46704475575905,-2014.8084155314057,-303.3153748246825,154.46213657758148,-2007.3564414575212
-299.0503288069025,124.35950918774282,-2014.6836460509924,-303.503060630185,154.34674314902645,-2007.1626786197041
-299.232,124.25399999999999,-2014.5410000000002,-303.68999999999994,154.238,-2006.973
-299.41922614488954,124.15070674323019,-2014.4004908516044,-303.8866684175095,154.1356401668549,-2006.8415287110847
-299.5991134288318,124.04944781139984,-2014.2716655306422,-304.07585709052694,154.03563530529598,-2006.7207188432953
-299.76299364079784,123.94888140824719,-2014.147349627662,-304.24811317575444,153.93484135327185,-2006.5772102053927
-299.91727676711037,123.84653236372273,-2014.002324220974,-304.41635186353034,153.83288085501195,-2006.4364348574552
-300.077,123.74599999999998,-2013.8529999999998,-304.589,153.729,-2006.2929999999997
-300.25653990776425,123.6520466821275,-2013.7322753011636,-304.7702994853083,153.62302575621712,-2006.130319249951
-300.4486967149805,123.55818251024117,-2013.6270147774246,-304.9643306485319,153.51860822676528,-2005.979380714772
-300.6435035771971,123.45957801538786,-2013.5014438301673,-305.1737160360818,153.41494505228286,-2005.8501718620546
-300.8358153033562,123.35823989867394,-2013.311334458336,-305.39776246623404,153.30407639035263,-2005.7055487926143
-301.029,123.255,-2013.112,-305.623,153.19200000000004,-2005.5529999999999
-301.2264186513674,123.15022578613738,-2012.9895694878574,-305.83143834645176,153.08973250985204,-2005.422222291425
-301.41074539218306,123.04692565605858,-2012.8944380432656,-306.0194771858096,152.99068890290866,-2005.3056599885415
-301.5779323449524,122.94483779158259,-2012.7788592036213,-306.1949249479876,152.8870639280168,-2005.184316967745
-301.75119945836707,122.8382009052315,-2012.6520039455484,-306.3765598922958,152.77649084664927,-2005.038931926602
-301.93899999999996,122.72799999999998,-2012.5369999999998,-306.571,152.662,-2004.883
-302.1367302211278,122.61842843872749,-2012.4437433302392,-306.7745544991931,152.54757173147507,-2004.7337455959357
-302.3319828915014,122.50784337471262,-2012.3068629727575,-306.976391689366,152.42834482198452,-2004.5397558810778
-302.51761448528106,122.39441682231862,-2012.1089815815385,-307.1739306685664,152.30443469084418,-2004.3108098152068
-302.69674086155936,122.2787210292882,-2011.9296603731623,-307.3776991343896,152.18647158388748,-2004.1651430240959
-302.863,122.166,-2011.775,-307.571,152.078,-2004.0729999999999
-303.00656184998815,122.06334340003374,-2011.6111613397115,-307.72748769551276,151.97828145344664,-2003.9371507199266
-303.13067224974515,121.97361085888669,-2011.4560393733511,-307.8557069671624,151.8900363538951,-2003.7970901954177
-303.24930642042943,121.89549544784869,-2011.323386556383,-307.97768828655796,151.81111614808646,-2003.6857966415
-303.38581174053996,121.82304957178059,-2011.2010886500034,-308.1200771194417,151.7313707912028,-2003.573462820392
-303.539,121.752,-2011.087,-308.279,151.651,-2003.4390000000003
-303.69395757948456,121.67990675951593,-2010.9839070047337,-308.43581333414,151.57462468929788,-2003.281200967853
-303.84650812174874,121.60623996317955,-2010.8827856129706,-308.59278201818535,151.49602077546766,-2003.1411459571734
-303.99688365238364,121.5276918895484,-2010.7735014865261,-308.75426243041716,151.40910960865753,-2003.0296528267647
-304.14824063035775,121.43672523811848,-2010.6503858266233,-308.9199386546331,151.31272727356384,-2002.8989583155105
-304.308,121.33499999999998,-2010.5259999999998,-309.093,151.211,-2002.7529999999997
-304.48269201680944,121.22909710513662,-2010.4129304141115,-309.277354929208,151.10875470306283,-2002.6187749516948
-304.6651054193189,121.12051105577571,-2010.2783087521655,-309.46981208719853,151.00109932178378,-2002.469224031534
-304.85718365561917,121.00848629563421,-2010.1166561442492,-309.673721331748,150.88548820172016,-2002.299992366712
-305.07841948085735,120.8909100460564,-2009.9786563655666,-309.9044168396361,150.76601898347636,-2002.1581927730388
-305.326,120.767,-2009.871,-310.16700000000003,150.63800000000003,-2002.036
-305.5824175464191,120.63673177337816,-2009.7641674614351,-310.4537623470425,150.49447475143282,-2001.8983335439743
-305.8331220736669,120.49940913648203,-2009.6110232744136,-310.73523744748996,150.34361449177456,-2001.7546924030416
-306.06901425541423,120.35675673747134,-2009.4089150124937,-310.9956203186822,150.1945039018926,-2001.6199361041931
-306.28947436506166,120.21403236694763,-2009.2259391639134,-311.2474336842924,150.05111758566568,-2001.4966814864897
-306.50899999999996,120.07099999999998,-2009.0769999999998,-311.48999999999995,149.91,-2001.3519999999999
-306.7454675693922,119.92581067919832,-2008.9395695912551,-311.7202110245788,149.76486222243,-2001.1472327616139
-306.99310675000123,119.78504584715806,-2008.794960978318,-311.9653686433245,149.61619510593732,-2000.9100830102889
-307.2455150628409,119.64973135585542,-2008.6313232060609,-312.2393740967743,149.46706089986398,-2000.6838182152323
-307.5038735359345,119.50979087266539,-2008.446347110923,-312.52396757715485,149.32146656190673,-2000.5051699294797
-307.762,119.36399999999998,-2008.246,-312.805,149.179,-2000.355
-308.0102928451898,119.21771290830961,-2008.0427497933179,-313.074472374862,149.0364496822087,-2000.1935388521047
-308.2462869262715,119.07709481130011,-2007.8556378530668,-313.33118509964044,148.89108799948636,-2000.041079061951
-308.4730024768627,118.94176475804744,-2007.6978062723297,-313.5758946490567,148.74212130518217,-1999.8968687037259
-308.6988617663479,118.801730254452,-2007.5678910681124,-313.8106763036563,148.5913891951862,-1999.7103301805682
-308.92900000000003,118.656,-2007.431,-314.04800000000006,148.43899999999996,-1999.502
-309.1638724807355,118.50907008870088,-2007.249961156214,-314.2998334825996,148.28569830271516,-1999.3227069289374
-309.3949890838782,118.36197596523631,-2007.0616706622018,-314.54966217537753,148.13966092077098,-1999.1496457682647
-309.61526014030267,118.21694922567791,-2006.8983906328124,-314.7824881522822,148.000079230664,-1998.9660091910287
-309.8234346139764,118.07887589583063,-2006.7553093472459,-314.99742463271906,147.85143128841042,-1998.792700680971
-310.021,117.946,-2006.614,-315.202,147.702,-1998.647
-310.2107461565673,117.8142264792447,-2006.4596460835612,-315.40515452996317,147.56878257660287,-1998.5306448431622
-310.39496871206416,117.68777899641042,-2006.3183037124195,-315.6030297807272,147.4389361204235,-1998.4015569882908
-310.58098222740114,117.56625150670129,-2006.1927048214156,-315.80039343226736,147.30472670028993,-1998.2408773627878
-310.7826183068767,117.4400751623538,-2006.0390788750858,-316.018274794952,147.177215807471,-1998.0810184089273
-310.997,117.314,-2005.876,-316.2540000000001,147.059,-1997.937
-311.2112713777665,117.19876099057592,-2005.7439704986164,-316.48991495931546,146.94594371393626,-1997.8035452266408
-311.417413888789,117.08997222142366,-2005.6002882920025,-316.713485226813,146.83312481720833,-1997.6509828406467
-311.6112080348398,116.98255642585511,-2005.4322466535932,-316.9165173698185,146.7178283542603,-1997.4641359440081
-311.79296542843616,116.87621566177148,-2005.2999251482756,-317.0971900297796,146.60097072309847,-1997.2603340547919
-311.97,116.76999999999998,-2005.194,-317.274,146.483,-1997.0660000000003
-312.15108619957937,116.66166601080745,-2005.064431988381,-317.47044358563664,146.36391229871185,-1996.9023473715329
-312.33383707091076,116.54661748956016,-2004.894521103462,-317.6790024249972,146.24389338474361,-1996.7536232980822
-312.5200319609308,116.42378234883373,-2004.6941331917399,-317.89467933717026,146.12175887817494,-1996.6052055487949
-312.7202434144487,116.29863842552913,-2004.499909414575,-318.1259876565114,145.99485859140813,-1996.4583947419
-312.922,116.179,-2004.3359999999998,-318.35299999999995,145.86900000000003,-1996.313
-313.10412624410935,116.07163044743677,-2004.2090381055827,-318.54729058757914,145.7532967530485,-1996.1677834536683
-313.27220242385494,115.97451832144915,-2004.0944863279797,-318.7229086733356,145.64787517612442,-1996.0248616590839
-313.43566599675904,115.884601434791,-2003.9955953759422,-318.8941570973278,145.55129398064255,-1995.8952395186607
-313.59809702023307,115.80064221071483,-2003.962049293831,-319.05873983162996,145.46311852368058,-1995.799747366423
-313.747,115.722,-2003.9449999999997,-319.209,145.382,-1995.729
-313.8684851067344,115.64815072248061,-2003.8645945212998,-319.33929386024965,145.30657654276587,-1995.6619370377052
-313.9832368886324,115.57789379508377,-2003.7815898416045,-319.4621865615531,145.23796545678596,-1995.6109304295571
