x1,y1,z1,x2,y2,z2
-291.3505816252442,116.49605215197414,-2027.630545411571,-308.7094491279358,141.7467461649322,-2035.4505203724943
-291.0489999999999,116.73,-2027.5059999999999,-308.33099999999996,142.031,-2035.3399999999997
-290.66549095317384,116.99150656716954,-2027.4860652500338,-307.82747355551015,142.3415154895405,-2035.3616264488544
-290.2249990447835,117.29047235126409,-2027.5047778462013,-307.27170056970306,142.68842547925522,-2035.4638188610768
-289.70659713640936,117.67213862262325,-2027.4798922855568,-306.6468106190231,143.13481299690235,-2035.5156427420034
-289.0027193576055,118.23212380333467,-2027.3506653942209,-305.76177823492947,143.8186046248341,-2035.31966322283
-288.153,118.93699999999998,-2027.08,-304.676,144.695,-2034.87
-287.27098169471196,119.68180824250756,-2026.6442271299932,-303.57676378015907,145.6191360061111,-2034.2598003835406
-286.3648312150264,120.42154307365719,-2026.0180961158421,-302.47477068748617,146.5366427703062,-2033.4686752911157
-285.37981120201744,121.1714012533319,-2025.2438575067704,-301.2755247066291,147.47521302606285,-2032.5135319593012
-284.23153177926986,121.99882207462196,-2024.4594060889556,-299.82956265572994,148.53070134369247,-2031.5080720403346
-283.14,122.773,-2023.694,-298.432,149.533,-2030.502
-282.36166092180696,123.33596082243743,-2022.923579990337,-297.44482587621815,150.27141219268387,-2029.506913607045
-281.51149777384614,123.9413358185626,-2022.2120321300445,-296.34472768101887,151.0705024648237,-2028.5683540009138
-280.49078035868376,124.67010820411858,-2021.5647493623894,-295.0121606362656,152.0217576478278,-2027.6880073743407
-279.83125212036265,125.21084031632348,-2020.8716899800943,-294.2082996671143,152.69606150315727,-2026.7887586797706
-279.357,125.64899999999999,-2020.132,-293.684,153.21500000000003,-2025.821
-278.5970423713291,126.22814099074756,-2019.4070933725118,-292.7586026564964,153.92622197432954,-2024.7840200501353
-277.8671405449754,126.71314636108849,-2018.6992811218668,-291.83016589953775,154.5448610588624,-2023.7832366613834
-277.3497941464297,126.98658013250243,-2018.0093276489997,-291.1425462075633,154.92355728689296,-2022.909284575
-276.73983796187684,127.2820974765571,-2017.354658946149,-290.3145746543308,155.35091649213112,-2022.1749886116306
-276.02599999999995,127.63100000000001,-2016.7029999999997,-289.365,155.845,-2021.4289999999999
-275.3514717690782,127.95115565868974,-2015.9971806390427,-288.5058439859684,156.28189314217988,-2020.4781397859103
-274.60991388742804,128.30762140483662,-2015.2129335328823,-287.5511015430162,156.76552247433193,-2019.3687316071496
-273.7589240269722,128.73279690575697,-2014.339988889633,-286.42258057044364,157.34982343374045,-2018.1535627256844
-272.9418938620411,129.15715490270767,-2013.3727648201661,-285.3493623076901,157.93077690602462,-2016.7944735154376
-272.17699999999996,129.585,-2012.2589999999996,-284.387,158.504,-2015.163
