x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-428.528,-163.801,-1818.652,-449.92,-141.754,-1825.262,0.0,0.0,0.0,0.0,0.0,0.0
-432.808,-168.667,-1813.92,-454.472,-146.779,-1820.186,0.0,0.0,0.0,0.0,0.0,0.0
-436.473,-173.447,-1808.825,-458.323,-151.674,-1814.693,0.0,0.0,0.0,0.0,0.0,0.0
-439.731,-178.472,-1803.905,-461.792,-156.785,-1809.438,0.0,0.0,0.0,0.0,0.0,0.0
-442.997,-184.127,-1799.421,-465.243,-162.551,-1804.515,0.0,0.0,0.0,0.0,0.0,0.0
-446.556,-190.569,-1795.525,-469.077,-169.212,-1800.182,0.0,0.0,0.0,0.0,0.0,0.0
-450.597,-197.699,-1792.173,-473.316,-176.46,-1796.483,0.0,0.0,0.0,0.0,0.0,0.0
-454.62,-205.13,-1789.248,-477.503,-183.989,-1793.217,0.0,0.0,0.0,0.0,0.0,0.0
-458.755,-212.688,-1786.556,-481.84,-191.71,-1790.151,0.0,0.0,0.0,0.0,0.0,0.0
-463.02,-219.884,-1783.749,-486.357,-199.104,-1787.122,0.0,0.0,0.0,0.0,0.0,0.0
-467.82,-226.566,-1781.009,-491.434,-206.103,-1784.093,0.0,0.0,0.0,0.0,0.0,0.0
-473.601,-233.262,-1778.205,-497.529,-213.145,-1781.137,0.0,0.0,0.0,0.0,0.0,0.0
-480.092,-240.78,-1774.92,-504.324,-220.988,-1777.645,0.0,0.0,0.0,0.0,0.0,0.0
-486.645,-249.798,-1770.856,-511.221,-230.386,-1773.272,0.0,0.0,0.0,0.0,0.0,0.0
-492.899,-259.963,-1766.279,-517.759,-240.9,-1768.26,0.0,0.0,0.0,0.0,0.0,0.0
-498.225,-270.329,-1761.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-502.582,-279.939,-1757.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-505.609,-288.362,-1754.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-507.543,-295.67,-1752.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-508.785,-302.202,-1750.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-509.479,-308.501,-1749.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-509.716,-315.15,-1749.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-509.294,-322.421,-1748.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-508.294,-330.249,-1747.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-507.236,-338.723,-1746.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-506.23,-347.653,-1744.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-505.076,-356.83,-1743.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-503.721,-366.73,-1741.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-502.164,-377.45,-1739.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500.237,-388.48,-1738.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-498.225,-399.58,-1737.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-495.986,-410.377,-1736.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-493.484,-420.485,-1734.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-490.806,-429.688,-1731.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-488.03,-438.27,-1727.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-485.108,-446.555,-1725.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-482.079,-454.287,-1723.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-478.863,-460.911,-1720.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
