x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-315.728,114.822,-2003.826,-321.344,144.459,-1995.714,0.0,0.0,0.0,0.0,0.0,0.0
-316.103,114.651,-2003.912,-321.732,144.281,-1995.715,0.0,0.0,0.0,0.0,0.0,0.0
-316.489,114.463,-2003.895,-322.157,144.095,-1995.75,0.0,0.0,0.0,0.0,0.0,0.0
-316.881,114.269,-2003.881,-322.584,143.905,-1995.78,0.0,0.0,0.0,0.0,0.0,0.0
-317.268,114.077,-2003.942,-323.009,143.709,-1995.849,0.0,0.0,0.0,0.0,0.0,0.0
-317.626,113.878,-2003.888,-323.389,143.494,-1995.834,0.0,0.0,0.0,0.0,0.0,0.0
-318.001,113.69,-2003.906,-323.765,143.295,-1995.736,0.0,0.0,0.0,0.0,0.0,0.0
-318.392,113.496,-2003.803,-324.199,143.105,-1995.693,0.0,0.0,0.0,0.0,0.0,0.0
-318.778,113.316,-2003.721,-324.618,142.91,-1995.563,0.0,0.0,0.0,0.0,0.0,0.0
-319.098,113.137,-2003.614,-324.964,142.729,-1995.517,0.0,0.0,0.0,0.0,0.0,0.0
-319.352,113.0,-2003.556,-325.229,142.582,-1995.373,0.0,0.0,0.0,0.0,0.0,0.0
-319.569,112.896,-2003.501,-325.483,142.467,-1995.376,0.0,0.0,0.0,0.0,0.0,0.0
-319.735,112.829,-2003.505,-325.648,142.398,-1995.37,0.0,0.0,0.0,0.0,0.0,0.0
-319.86,112.763,-2003.466,-325.77,142.331,-1995.347,0.0,0.0,0.0,0.0,0.0,0.0
-319.976,112.692,-2003.518,-325.877,142.254,-1995.34,0.0,0.0,0.0,0.0,0.0,0.0
-320.067,112.612,-2003.515,-325.978,142.171,-1995.36,0.0,0.0,0.0,0.0,0.0,0.0
-320.171,112.537,-2003.558,-326.078,142.102,-1995.386,0.0,0.0,0.0,0.0,0.0,0.0
-320.307,112.468,-2003.585,-326.231,142.031,-1995.44,0.0,0.0,0.0,0.0,0.0,0.0
-320.503,112.391,-2003.548,-326.422,141.954,-1995.344,0.0,0.0,0.0,0.0,0.0,0.0
-320.704,112.305,-2003.523,-326.637,141.867,-1995.327,0.0,0.0,0.0,0.0,0.0,0.0
-320.883,112.202,-2003.496,-326.826,141.772,-1995.302,0.0,0.0,0.0,0.0,0.0,0.0
-321.052,112.101,-2003.401,-327.02,141.661,-1995.267,0.0,0.0,0.0,0.0,0.0,0.0
-321.264,111.978,-2003.269,-327.247,141.53,-1995.119,0.0,0.0,0.0,0.0,0.0,0.0
-321.547,111.829,-2003.17,-327.54,141.367,-1994.978,0.0,0.0,0.0,0.0,0.0,0.0
-321.863,111.661,-2002.985,-327.864,141.188,-1994.829,0.0,0.0,0.0,0.0,0.0,0.0
-322.182,111.458,-2002.847,-328.203,140.983,-1994.629,0.0,0.0,0.0,0.0,0.0,0.0
-322.483,111.228,-2002.571,-328.538,140.755,-1994.388,0.0,0.0,0.0,0.0,0.0,0.0
-322.824,110.982,-2002.402,-328.898,140.508,-1994.162,0.0,0.0,0.0,0.0,0.0,0.0
-323.203,110.737,-2002.175,-329.297,140.241,-1993.888,0.0,0.0,0.0,0.0,0.0,0.0
-323.636,110.479,-2001.916,-329.763,139.962,-1993.677,0.0,0.0,0.0,0.0,0.0,0.0
-324.063,110.21,-2001.601,-330.225,139.699,-1993.417,0.0,0.0,0.0,0.0,0.0,0.0
