x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-351.992,4.708,-1876.092,-356.911,35.777,-1874.657,0.0,0.0,0.0,0.0,0.0,0.0
-352.474,4.187,-1875.863,-357.489,35.244,-1874.46,0.0,0.0,0.0,0.0,0.0,0.0
-353.03,3.718,-1875.656,-358.138,34.766,-1874.364,0.0,0.0,0.0,0.0,0.0,0.0
-353.468,3.2,-1875.334,-358.669,34.243,-1874.064,0.0,0.0,0.0,0.0,0.0,0.0
-353.901,2.759,-1875.127,-359.158,33.791,-1873.852,0.0,0.0,0.0,0.0,0.0,0.0
-354.32,2.36,-1874.925,-359.63,33.376,-1873.654,0.0,0.0,0.0,0.0,0.0,0.0
-354.949,1.875,-1874.808,-360.346,32.875,-1873.517,0.0,0.0,0.0,0.0,0.0,0.0
-355.547,1.368,-1874.686,-361.023,32.358,-1873.359,0.0,0.0,0.0,0.0,0.0,0.0
-356.162,0.726,-1874.468,-361.697,31.699,-1873.017,0.0,0.0,0.0,0.0,0.0,0.0
-356.812,0.038,-1874.027,-362.426,30.997,-1872.611,0.0,0.0,0.0,0.0,0.0,0.0
-357.411,-0.678,-1873.696,-363.116,30.264,-1872.279,0.0,0.0,0.0,0.0,0.0,0.0
-358.067,-1.401,-1873.321,-363.845,29.515,-1871.794,0.0,0.0,0.0,0.0,0.0,0.0
-358.642,-1.992,-1873.069,-364.486,28.903,-1871.455,0.0,0.0,0.0,0.0,0.0,0.0
-359.403,-2.407,-1873.087,-365.371,28.466,-1871.538,0.0,0.0,0.0,0.0,0.0,0.0
-360.068,-2.908,-1873.02,-366.142,27.94,-1871.386,0.0,0.0,0.0,0.0,0.0,0.0
-360.819,-3.512,-1872.848,-366.979,27.324,-1871.256,0.0,0.0,0.0,0.0,0.0,0.0
-361.543,-4.263,-1872.559,-367.789,26.554,-1870.88,0.0,0.0,0.0,0.0,0.0,0.0
-362.134,-5.09,-1872.043,-368.468,25.704,-1870.336,0.0,0.0,0.0,0.0,0.0,0.0
-362.597,-5.788,-1871.504,-368.959,24.99,-1869.795,0.0,0.0,0.0,0.0,0.0,0.0
-362.965,-6.467,-1870.952,-369.373,24.309,-1869.174,0.0,0.0,0.0,0.0,0.0,0.0
-363.441,-7.074,-1870.488,-369.888,23.706,-1868.731,0.0,0.0,0.0,0.0,0.0,0.0
-363.983,-7.77,-1870.085,-370.466,22.99,-1868.316,0.0,0.0,0.0,0.0,0.0,0.0
-364.702,-8.565,-1869.844,-371.257,22.18,-1868.005,0.0,0.0,0.0,0.0,0.0,0.0
-365.296,-9.19,-1869.687,-371.908,21.552,-1867.948,0.0,0.0,0.0,0.0,0.0,0.0
-365.93,-9.604,-1869.801,-372.57,21.125,-1867.999,0.0,0.0,0.0,0.0,0.0,0.0
-366.617,-10.168,-1869.644,-373.358,20.542,-1867.931,0.0,0.0,0.0,0.0,0.0,0.0
-367.361,-10.79,-1869.49,-374.176,19.901,-1867.737,0.0,0.0,0.0,0.0,0.0,0.0
-368.055,-11.433,-1869.331,-374.921,19.235,-1867.478,0.0,0.0,0.0,0.0,0.0,0.0
-368.736,-12.117,-1869.189,-375.656,18.529,-1867.257,0.0,0.0,0.0,0.0,0.0,0.0
-369.238,-12.621,-1869.07,-376.209,18.017,-1867.098,0.0,0.0,0.0,0.0,0.0,0.0
-369.653,-13.083,-1868.859,-376.657,17.533,-1866.814,0.0,0.0,0.0,0.0,0.0,0.0
-369.95,-13.588,-1868.607,-377.014,17.013,-1866.496,0.0,0.0,0.0,0.0,0.0,0.0
-370.402,-14.22,-1868.25,-377.534,16.348,-1866.154,0.0,0.0,0.0,0.0,0.0,0.0
-371.029,-15.051,-1867.86,-378.257,15.504,-1865.686,0.0,0.0,0.0,0.0,0.0,0.0
-371.752,-15.954,-1867.446,-379.066,14.567,-1865.232,0.0,0.0,0.0,0.0,0.0,0.0
-372.444,-16.865,-1867.022,-379.843,13.635,-1864.742,0.0,0.0,0.0,0.0,0.0,0.0
-373.019,-17.665,-1866.668,-380.485,12.829,-1864.298,0.0,0.0,0.0,0.0,0.0,0.0
-373.442,-18.235,-1866.413,-380.971,12.245,-1864.109,0.0,0.0,0.0,0.0,0.0,0.0
-373.868,-18.728,-1866.266,-381.445,11.734,-1863.877,0.0,0.0,0.0,0.0,0.0,0.0
-374.34,-19.309,-1866.077,-381.974,11.149,-1863.746,0.0,0.0,0.0,0.0,0.0,0.0
-374.881,-20.024,-1865.725,-382.591,10.411,-1863.377,0.0,0.0,0.0,0.0,0.0,0.0
-375.445,-20.793,-1865.311,-383.212,9.629,-1862.905,0.0,0.0,0.0,0.0,0.0,0.0
-375.961,-21.567,-1864.849,-383.789,8.831,-1862.396,0.0,0.0,0.0,0.0,0.0,0.0
-376.489,-22.365,-1864.468,-384.397,8.01,-1861.994,0.0,0.0,0.0,0.0,0.0,0.0
-376.989,-23.098,-1864.148,-384.975,7.246,-1861.603,0.0,0.0,0.0,0.0,0.0,0.0
-377.429,-23.728,-1863.856,-385.473,6.598,-1861.251,0.0,0.0,0.0,0.0,0.0,0.0
-377.833,-24.422,-1863.397,-385.946,5.866,-1860.781,0.0,0.0,0.0,0.0,0.0,0.0
-378.136,-25.103,-1862.844,-386.31,5.165,-1860.113,0.0,0.0,0.0,0.0,0.0,0.0
-378.304,-25.714,-1862.276,-386.514,4.534,-1859.514,0.0,0.0,0.0,0.0,0.0,0.0
-378.502,-26.244,-1861.809,-386.763,3.99,-1859.05,0.0,0.0,0.0,0.0,0.0,0.0
-378.798,-26.754,-1861.483,-387.114,3.458,-1858.578,0.0,0.0,0.0,0.0,0.0,0.0
-379.105,-27.254,-1861.138,-387.456,2.937,-1858.255,0.0,0.0,0.0,0.0,0.0,0.0
-379.549,-27.842,-1860.891,-387.957,2.342,-1857.943,0.0,0.0,0.0,0.0,0.0,0.0
-379.892,-28.402,-1860.633,-388.345,1.75,-1857.561,0.0,0.0,0.0,0.0,0.0,0.0
-380.182,-28.943,-1860.28,-388.691,1.203,-1857.258,0.0,0.0,0.0,0.0,0.0,0.0
-380.404,-29.466,-1859.889,-388.98,0.661,-1856.904,0.0,0.0,0.0,0.0,0.0,0.0
-380.685,-29.849,-1859.808,-389.308,0.256,-1856.703,0.0,0.0,0.0,0.0,0.0,0.0
-380.881,-30.219,-1859.583,-389.566,-0.132,-1856.44,0.0,0.0,0.0,0.0,0.0,0.0
-381.121,-30.531,-1859.38,-389.858,-0.453,-1856.334,0.0,0.0,0.0,0.0,0.0,0.0
-381.352,-30.968,-1859.138,-390.133,-0.906,-1856.011,0.0,0.0,0.0,0.0,0.0,0.0
-381.627,-31.466,-1858.825,-390.454,-1.404,-1855.693,0.0,0.0,0.0,0.0,0.0,0.0
-381.841,-31.985,-1858.385,-390.705,-1.95,-1855.225,0.0,0.0,0.0,0.0,0.0,0.0
-381.926,-32.404,-1857.969,-390.843,-2.377,-1854.793,0.0,0.0,0.0,0.0,0.0,0.0
-382.096,-32.899,-1857.511,-391.065,-2.893,-1854.335,0.0,0.0,0.0,0.0,0.0,0.0
-382.33,-33.432,-1857.122,-391.322,-3.447,-1853.839,0.0,0.0,0.0,0.0,0.0,0.0
-382.634,-34.012,-1856.716,-391.706,-4.044,-1853.482,0.0,0.0,0.0,0.0,0.0,0.0
-382.907,-34.592,-1856.478,-392.001,-4.653,-1853.088,0.0,0.0,0.0,0.0,0.0,0.0
-383.097,-35.086,-1856.12,-392.223,-5.159,-1852.755,0.0,0.0,0.0,0.0,0.0,0.0
-383.302,-35.513,-1855.88,-392.442,-5.59,-1852.395,0.0,0.0,0.0,0.0,0.0,0.0
-383.573,-36.023,-1855.573,-392.764,-6.135,-1852.041,0.0,0.0,0.0,0.0,0.0,0.0
-383.659,-36.514,-1855.174,-392.886,-6.626,-1851.639,0.0,0.0,0.0,0.0,0.0,0.0
-383.759,-37.047,-1854.694,-393.028,-7.199,-1851.056,0.0,0.0,0.0,0.0,0.0,0.0
-383.782,-37.509,-1854.039,-393.083,-7.669,-1850.371,0.0,0.0,0.0,0.0,0.0,0.0
-383.699,-37.855,-1853.446,-393.008,-8.04,-1849.679,0.0,0.0,0.0,0.0,0.0,0.0
-383.662,-38.211,-1852.969,-393.003,-8.391,-1849.225,0.0,0.0,0.0,0.0,0.0,0.0
-383.74,-38.602,-1852.681,-393.098,-8.81,-1848.81,0.0,0.0,0.0,0.0,0.0,0.0
-383.934,-38.996,-1852.487,-393.332,-9.202,-1848.625,0.0,0.0,0.0,0.0,0.0,0.0
-384.31,-39.529,-1852.307,-393.766,-9.772,-1848.402,0.0,0.0,0.0,0.0,0.0,0.0
-384.831,-40.247,-1852.058,-394.374,-10.522,-1848.144,0.0,0.0,0.0,0.0,0.0,0.0
-385.355,-41.027,-1851.703,-394.991,-11.328,-1847.823,0.0,0.0,0.0,0.0,0.0,0.0
-385.799,-41.804,-1851.347,-395.507,-12.126,-1847.411,0.0,0.0,0.0,0.0,0.0,0.0
-386.118,-42.456,-1850.969,-395.943,-12.81,-1847.05,0.0,0.0,0.0,0.0,0.0,0.0
-386.231,-43.044,-1850.481,-396.115,-13.438,-1846.461,0.0,0.0,0.0,0.0,0.0,0.0
-386.308,-43.642,-1849.894,-396.272,-14.063,-1845.823,0.0,0.0,0.0,0.0,0.0,0.0
-386.399,-44.194,-1849.335,-396.459,-14.645,-1845.302,0.0,0.0,0.0,0.0,0.0,0.0
-386.659,-44.857,-1848.943,-396.808,-15.361,-1844.655,0.0,0.0,0.0,0.0,0.0,0.0
-386.944,-45.462,-1848.543,-397.207,-16.005,-1844.329,0.0,0.0,0.0,0.0,0.0,0.0
-387.302,-46.12,-1848.252,-397.626,-16.704,-1843.876,0.0,0.0,0.0,0.0,0.0,0.0
-387.653,-46.797,-1847.903,-398.045,-17.413,-1843.477,0.0,0.0,0.0,0.0,0.0,0.0
-387.968,-47.47,-1847.587,-398.42,-18.131,-1843.105,0.0,0.0,0.0,0.0,0.0,0.0
-388.168,-48.086,-1847.306,-398.661,-18.776,-1842.683,0.0,0.0,0.0,0.0,0.0,0.0
-388.404,-48.747,-1846.843,-399.026,-19.489,-1842.16,0.0,0.0,0.0,0.0,0.0,0.0
-388.574,-49.411,-1846.266,-399.294,-20.206,-1841.606,0.0,0.0,0.0,0.0,0.0,0.0
-388.655,-49.986,-1845.752,-399.503,-20.824,-1841.038,0.0,0.0,0.0,0.0,0.0,0.0
-388.663,-50.481,-1845.31,-399.604,-21.378,-1840.508,0.0,0.0,0.0,0.0,0.0,0.0
-388.77,-50.882,-1844.888,-399.846,-21.821,-1840.072,0.0,0.0,0.0,0.0,0.0,0.0
-388.833,-51.224,-1844.52,-400.019,-22.233,-1839.622,0.0,0.0,0.0,0.0,0.0,0.0
-388.881,-51.65,-1844.147,-400.209,-22.712,-1839.211,0.0,0.0,0.0,0.0,0.0,0.0
-388.935,-52.073,-1843.755,-400.4,-23.202,-1838.75,0.0,0.0,0.0,0.0,0.0,0.0
-389.063,-52.617,-1843.314,-400.692,-23.82,-1838.277,0.0,0.0,0.0,0.0,0.0,0.0
-389.258,-53.287,-1842.781,-401.004,-24.549,-1837.663,0.0,0.0,0.0,0.0,0.0,0.0
-389.467,-53.925,-1842.401,-401.331,-25.239,-1837.233,0.0,0.0,0.0,0.0,0.0,0.0
-389.706,-54.519,-1842.005,-401.721,-25.912,-1836.741,0.0,0.0,0.0,0.0,0.0,0.0
-389.791,-55.01,-1841.624,-401.892,-26.462,-1836.182,0.0,0.0,0.0,0.0,0.0,0.0
-389.85,-55.485,-1841.157,-402.021,-26.971,-1835.703,0.0,0.0,0.0,0.0,0.0,0.0
-389.942,-55.959,-1840.748,-402.207,-27.501,-1835.26,0.0,0.0,0.0,0.0,0.0,0.0
-390.032,-56.364,-1840.423,-402.36,-27.94,-1834.863,0.0,0.0,0.0,0.0,0.0,0.0
-390.172,-56.882,-1840.138,-402.599,-28.526,-1834.478,0.0,0.0,0.0,0.0,0.0,0.0
-390.613,-57.73,-1839.747,-403.174,-29.44,-1834.047,0.0,0.0,0.0,0.0,0.0,0.0
-391.051,-58.634,-1839.356,-403.76,-30.427,-1833.489,0.0,0.0,0.0,0.0,0.0,0.0
-391.307,-59.417,-1838.909,-404.21,-31.324,-1832.935,0.0,0.0,0.0,0.0,0.0,0.0
-391.457,-60.105,-1838.354,-404.524,-32.105,-1832.347,0.0,0.0,0.0,0.0,0.0,0.0
-391.556,-60.676,-1837.96,-404.755,-32.741,-1831.891,0.0,0.0,0.0,0.0,0.0,0.0
-391.714,-61.22,-1837.723,-405.032,-33.367,-1831.571,0.0,0.0,0.0,0.0,0.0,0.0
-391.963,-61.719,-1837.549,-405.439,-33.951,-1831.369,0.0,0.0,0.0,0.0,0.0,0.0
-392.213,-62.284,-1837.236,-405.816,-34.598,-1830.966,0.0,0.0,0.0,0.0,0.0,0.0
-392.453,-62.876,-1836.816,-406.2,-35.273,-1830.512,0.0,0.0,0.0,0.0,0.0,0.0
-392.518,-63.463,-1836.369,-406.374,-35.921,-1829.999,0.0,0.0,0.0,0.0,0.0,0.0
-392.596,-64.038,-1835.873,-406.571,-36.574,-1829.406,0.0,0.0,0.0,0.0,0.0,0.0
-392.743,-64.69,-1835.384,-406.827,-37.308,-1828.839,0.0,0.0,0.0,0.0,0.0,0.0
-392.859,-65.298,-1834.856,-407.041,-37.981,-1828.281,0.0,0.0,0.0,0.0,0.0,0.0
-392.941,-65.962,-1834.334,-407.169,-38.679,-1827.684,0.0,0.0,0.0,0.0,0.0,0.0
-393.13,-66.722,-1833.845,-407.495,-39.533,-1827.063,0.0,0.0,0.0,0.0,0.0,0.0
-393.386,-67.656,-1833.186,-407.846,-40.556,-1826.28,0.0,0.0,0.0,0.0,0.0,0.0
-393.627,-68.725,-1832.562,-408.201,-41.708,-1825.495,0.0,0.0,0.0,0.0,0.0,0.0
-393.843,-69.819,-1831.792,-408.488,-42.865,-1824.667,0.0,0.0,0.0,0.0,0.0,0.0
-394.009,-70.913,-1831.014,-408.755,-44.046,-1823.738,0.0,0.0,0.0,0.0,0.0,0.0
-394.072,-71.888,-1830.222,-408.914,-45.097,-1822.846,0.0,0.0,0.0,0.0,0.0,0.0
-394.157,-72.829,-1829.495,-409.116,-46.129,-1821.999,0.0,0.0,0.0,0.0,0.0,0.0
-394.204,-73.745,-1828.695,-409.286,-47.138,-1821.241,0.0,0.0,0.0,0.0,0.0,0.0
-394.324,-74.715,-1827.933,-409.488,-48.186,-1820.342,0.0,0.0,0.0,0.0,0.0,0.0
-394.517,-75.85,-1827.149,-409.809,-49.42,-1819.453,0.0,0.0,0.0,0.0,0.0,0.0
-394.696,-77.018,-1826.337,-410.079,-50.697,-1818.492,0.0,0.0,0.0,0.0,0.0,0.0
-394.955,-78.067,-1825.694,-410.47,-51.846,-1817.755,0.0,0.0,0.0,0.0,0.0,0.0
-395.142,-78.937,-1825.114,-410.751,-52.802,-1817.083,0.0,0.0,0.0,0.0,0.0,0.0
-395.343,-79.678,-1824.656,-411.014,-53.593,-1816.538,0.0,0.0,0.0,0.0,0.0,0.0
-395.3,-80.189,-1824.246,-411.04,-54.17,-1816.041,0.0,0.0,0.0,0.0,0.0,0.0
-395.105,-80.67,-1823.59,-410.895,-54.706,-1815.323,0.0,0.0,0.0,0.0,0.0,0.0
-395.009,-81.207,-1823.01,-410.862,-55.318,-1814.615,0.0,0.0,0.0,0.0,0.0,0.0
-395.148,-82.025,-1822.424,-411.099,-56.227,-1813.932,0.0,0.0,0.0,0.0,0.0,0.0
-395.264,-82.836,-1821.928,-411.294,-57.116,-1813.347,0.0,0.0,0.0,0.0,0.0,0.0
-395.295,-83.593,-1821.356,-411.394,-57.944,-1812.711,0.0,0.0,0.0,0.0,0.0,0.0
-395.274,-84.202,-1820.862,-411.415,-58.615,-1812.074,0.0,0.0,0.0,0.0,0.0,0.0
-395.278,-84.721,-1820.325,-411.519,-59.218,-1811.547,0.0,0.0,0.0,0.0,0.0,0.0
-395.22,-85.219,-1819.886,-411.483,-59.754,-1810.976,0.0,0.0,0.0,0.0,0.0,0.0
-395.25,-85.806,-1819.422,-411.604,-60.417,-1810.485,0.0,0.0,0.0,0.0,0.0,0.0
-395.374,-86.537,-1818.903,-411.829,-61.25,-1809.891,0.0,0.0,0.0,0.0,0.0,0.0
-395.51,-87.383,-1818.396,-412.098,-62.203,-1809.346,0.0,0.0,0.0,0.0,0.0,0.0
-395.655,-88.215,-1817.88,-412.327,-63.119,-1808.708,0.0,0.0,0.0,0.0,0.0,0.0
-395.75,-89.003,-1817.459,-412.537,-64.009,-1808.202,0.0,0.0,0.0,0.0,0.0,0.0
-395.957,-89.848,-1816.938,-412.892,-64.983,-1807.649,0.0,0.0,0.0,0.0,0.0,0.0
-396.103,-90.831,-1816.372,-413.161,-66.093,-1806.994,0.0,0.0,0.0,0.0,0.0,0.0
-396.288,-91.82,-1815.848,-413.45,-67.202,-1806.292,0.0,0.0,0.0,0.0,0.0,0.0
-396.531,-92.988,-1815.226,-413.793,-68.483,-1805.599,0.0,0.0,0.0,0.0,0.0,0.0
-396.861,-94.344,-1814.594,-414.233,-69.976,-1804.727,0.0,0.0,0.0,0.0,0.0,0.0
-397.428,-96.207,-1813.805,-414.904,-71.951,-1803.849,0.0,0.0,0.0,0.0,0.0,0.0
-397.98,-98.329,-1812.891,-415.589,-74.211,-1802.905,0.0,0.0,0.0,0.0,0.0,0.0
-398.604,-100.851,-1811.622,-416.376,-76.892,-1801.544,0.0,0.0,0.0,0.0,0.0,0.0
-399.173,-103.392,-1810.557,-417.101,-79.614,-1800.285,0.0,0.0,0.0,0.0,0.0,0.0
-399.819,-106.164,-1809.389,-417.856,-82.572,-1798.853,0.0,0.0,0.0,0.0,0.0,0.0
-400.646,-109.237,-1808.177,-418.899,-85.88,-1797.493,0.0,0.0,0.0,0.0,0.0,0.0
