x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-398.804,40.167,-1948.395,-422.848,60.399,-1946.615,0.0,0.0,0.0,0.0,0.0,0.0
-400.484,40.262,-1953.911,-424.855,60.178,-1952.984,0.0,0.0,0.0,0.0,0.0,0.0
-402.301,40.169,-1959.556,-427.01,59.685,-1959.553,0.0,0.0,0.0,0.0,0.0,0.0
-404.086,39.917,-1965.371,-429.07,59.051,-1966.18,0.0,0.0,0.0,0.0,0.0,0.0
-405.646,39.473,-1971.078,-430.906,58.215,-1972.889,0.0,0.0,0.0,0.0,0.0,0.0
-406.878,39.182,-1976.035,-432.309,57.592,-1978.541,0.0,0.0,0.0,0.0,0.0,0.0
-407.794,39.149,-1980.198,-433.338,57.313,-1983.236,0.0,0.0,0.0,0.0,0.0,0.0
-408.321,39.366,-1983.494,-433.922,57.413,-1986.984,0.0,0.0,0.0,0.0,0.0,0.0
-408.474,39.848,-1986.44,-434.046,57.811,-1990.21,0.0,0.0,0.0,0.0,0.0,0.0
-408.389,40.331,-1988.919,-433.979,58.216,-1992.968,0.0,0.0,0.0,0.0,0.0,0.0
-408.423,40.609,-1990.733,-434.009,58.441,-1995.0,0.0,0.0,0.0,0.0,0.0,0.0
-408.558,40.595,-1992.667,-434.2,58.253,-1997.376,0.0,0.0,0.0,0.0,0.0,0.0
-408.638,40.699,-1993.938,-434.305,58.235,-1998.841,0.0,0.0,0.0,0.0,0.0,0.0
-408.642,40.739,-1995.005,-434.35,58.2,-2000.253,0.0,0.0,0.0,0.0,0.0,0.0
-408.837,40.586,-1996.376,-434.537,57.932,-2001.796,0.0,0.0,0.0,0.0,0.0,0.0
-409.183,40.292,-1997.813,-434.948,57.433,-2003.622,0.0,0.0,0.0,0.0,0.0,0.0
-409.512,40.107,-1999.074,-435.294,57.165,-2005.09,0.0,0.0,0.0,0.0,0.0,0.0
-409.516,40.393,-2000.21,-435.316,57.423,-2006.363,0.0,0.0,0.0,0.0,0.0,0.0
-409.321,40.832,-2001.473,-435.095,57.815,-2007.704,0.0,0.0,0.0,0.0,0.0,0.0
-409.143,41.193,-2002.414,-434.924,58.128,-2008.858,0.0,0.0,0.0,0.0,0.0,0.0
-409.089,41.328,-2002.73,-434.891,58.218,-2009.232,0.0,0.0,0.0,0.0,0.0,0.0
-409.206,41.246,-2002.706,-435.018,58.092,-2009.251,0.0,0.0,0.0,0.0,0.0,0.0
-409.149,41.257,-2002.195,-434.947,58.143,-2008.646,0.0,0.0,0.0,0.0,0.0,0.0
-408.837,41.579,-2001.41,-434.567,58.584,-2007.868,0.0,0.0,0.0,0.0,0.0,0.0
-407.939,42.407,-1999.983,-433.546,59.664,-2006.143,0.0,0.0,0.0,0.0,0.0,0.0
-406.584,43.737,-1997.917,-432.003,61.369,-2003.706,0.0,0.0,0.0,0.0,0.0,0.0
-404.788,45.273,-1995.181,-429.977,63.396,-2000.548,0.0,0.0,0.0,0.0,0.0,0.0
-402.953,46.659,-1992.556,-427.939,65.164,-1997.433,0.0,0.0,0.0,0.0,0.0,0.0
-401.024,48.136,-1989.382,-425.772,67.106,-1993.663,0.0,0.0,0.0,0.0,0.0,0.0
-398.906,49.692,-1986.014,-423.408,69.114,-1989.728,0.0,0.0,0.0,0.0,0.0,0.0
-396.193,51.675,-1980.826,-420.241,71.854,-1983.357,0.0,0.0,0.0,0.0,0.0,0.0
-393.305,53.404,-1976.534,-416.923,74.135,-1978.218,0.0,0.0,0.0,0.0,0.0,0.0
-390.553,55.121,-1972.784,-413.781,76.281,-1973.726,0.0,0.0,0.0,0.0,0.0,0.0
-387.913,56.565,-1969.484,-410.843,78.074,-1970.03,0.0,0.0,0.0,0.0,0.0,0.0
-385.298,58.007,-1966.394,-407.898,79.859,-1966.521,0.0,0.0,0.0,0.0,0.0,0.0
-382.404,59.453,-1963.063,-404.614,81.721,-1962.701,0.0,0.0,0.0,0.0,0.0,0.0
-378.928,61.035,-1958.921,-400.502,83.903,-1957.799,0.0,0.0,0.0,0.0,0.0,0.0
-374.996,62.457,-1953.355,-395.814,85.945,-1951.011,0.0,0.0,0.0,0.0,0.0,0.0
-370.937,63.544,-1947.236,-390.956,87.562,-1943.679,0.0,0.0,0.0,0.0,0.0,0.0
-366.838,64.062,-1940.421,-385.928,88.536,-1935.252,0.0,0.0,0.0,0.0,0.0,0.0
-363.94,63.978,-1935.131,-382.542,88.611,-1929.012,0.0,0.0,0.0,0.0,0.0,0.0
-361.759,63.799,-1930.94,-380.045,88.518,-1924.23,0.0,0.0,0.0,0.0,0.0,0.0
-359.317,63.644,-1926.881,-377.113,88.512,-1919.474,0.0,0.0,0.0,0.0,0.0,0.0
-356.384,63.412,-1922.409,-373.504,88.45,-1914.05,0.0,0.0,0.0,0.0,0.0,0.0
-353.184,63.03,-1917.895,-369.565,88.205,-1908.443,0.0,0.0,0.0,0.0,0.0,0.0
-349.402,62.269,-1912.714,-364.842,87.483,-1901.904,0.0,0.0,0.0,0.0,0.0,0.0
-346.269,61.387,-1908.22,-360.977,86.564,-1896.353,0.0,0.0,0.0,0.0,0.0,0.0
-343.316,60.492,-1904.094,-357.406,85.574,-1891.361,0.0,0.0,0.0,0.0,0.0,0.0
-340.753,59.688,-1900.868,-354.261,84.683,-1887.264,0.0,0.0,0.0,0.0,0.0,0.0
-338.357,58.94,-1898.018,-351.321,83.833,-1883.705,0.0,0.0,0.0,0.0,0.0,0.0
-336.164,58.338,-1895.428,-348.69,83.124,-1880.611,0.0,0.0,0.0,0.0,0.0,0.0
-333.947,57.886,-1893.092,-345.996,82.617,-1877.732,0.0,0.0,0.0,0.0,0.0,0.0
-331.301,57.181,-1890.441,-342.776,81.762,-1874.405,0.0,0.0,0.0,0.0,0.0,0.0
-328.326,56.247,-1887.486,-339.118,80.643,-1870.615,0.0,0.0,0.0,0.0,0.0,0.0
-325.104,54.787,-1884.174,-335.088,78.844,-1866.226,0.0,0.0,0.0,0.0,0.0,0.0
-321.743,53.573,-1881.029,-331.022,77.32,-1862.25,0.0,0.0,0.0,0.0,0.0,0.0
-318.592,52.94,-1878.475,-327.302,76.456,-1859.189,0.0,0.0,0.0,0.0,0.0,0.0
-315.496,52.616,-1876.507,-323.598,75.994,-1856.776,0.0,0.0,0.0,0.0,0.0,0.0
-312.868,52.001,-1874.817,-320.418,75.17,-1854.51,0.0,0.0,0.0,0.0,0.0,0.0
-310.106,51.095,-1872.913,-317.1,74.01,-1852.17,0.0,0.0,0.0,0.0,0.0,0.0
-307.577,49.916,-1870.867,-314.06,72.487,-1849.58,0.0,0.0,0.0,0.0,0.0,0.0
-304.837,48.671,-1868.752,-310.775,70.886,-1846.898,0.0,0.0,0.0,0.0,0.0,0.0
-301.871,47.086,-1866.39,-307.147,68.801,-1843.818,0.0,0.0,0.0,0.0,0.0,0.0
-299.126,46.518,-1864.898,-303.882,67.998,-1841.885,0.0,0.0,0.0,0.0,0.0,0.0
-295.846,46.26,-1863.395,-300.035,67.526,-1840.204,0.0,0.0,0.0,0.0,0.0,0.0
-292.856,46.179,-1862.111,-296.542,67.285,-1838.608,0.0,0.0,0.0,0.0,0.0,0.0
-289.985,45.272,-1860.452,-293.156,65.999,-1836.511,0.0,0.0,0.0,0.0,0.0,0.0
-286.853,43.373,-1858.394,-289.369,63.531,-1833.904,0.0,0.0,0.0,0.0,0.0,0.0
-283.963,41.377,-1856.376,-285.746,60.89,-1831.226,0.0,0.0,0.0,0.0,0.0,0.0
-281.463,40.019,-1855.064,-282.629,59.0,-1829.42,0.0,0.0,0.0,0.0,0.0,0.0
-279.046,39.172,-1853.986,-279.697,57.813,-1828.075,0.0,0.0,0.0,0.0,0.0,0.0
-277.219,38.241,-1853.097,-277.558,56.518,-1826.853,0.0,0.0,0.0,0.0,0.0,0.0
-275.285,37.024,-1852.074,-275.231,54.897,-1825.459,0.0,0.0,0.0,0.0,0.0,0.0
-273.818,36.117,-1850.959,-273.473,53.733,-1824.146,0.0,0.0,0.0,0.0,0.0,0.0
-263.282,44.73,-1774.151,-272.366,35.187,-1849.929,-271.58,52.522,-1822.864,0.0,0.0,0.0
-268.689,50.447,-1821.416,-278.336,41.115,-1899.407,0.0,0.0,0.0,0.0,0.0,0.0
-263.429,45.915,-1800.366,-272.729,36.678,-1875.065,0.0,0.0,0.0,0.0,0.0,0.0
-261.862,45.187,-1799.349,-271.1,36.017,-1873.207,0.0,0.0,0.0,0.0,0.0,0.0
-270.267,36.194,-1872.949,-260.905,45.388,-1798.881,0.0,0.0,0.0,0.0,0.0,0.0
-260.596,46.111,-1799.013,-270.071,36.872,-1873.687,0.0,0.0,0.0,0.0,0.0,0.0
-260.314,46.229,-1798.917,-269.796,36.992,-1873.615,0.0,0.0,0.0,0.0,0.0,0.0
-260.662,46.715,-1799.146,-270.172,37.433,-1874.389,0.0,0.0,0.0,0.0,0.0,0.0
-270.679,37.945,-1875.233,-261.168,47.282,-1799.328,0.0,0.0,0.0,0.0,0.0,0.0
-261.603,48.037,-1799.974,-271.146,38.666,-1876.472,0.0,0.0,0.0,0.0,0.0,0.0
-264.963,52.598,-1821.604,-274.849,43.205,-1900.873,0.0,0.0,0.0,0.0,0.0,0.0
-257.593,46.042,-1773.887,-266.963,36.53,-1849.725,-265.226,53.879,-1822.667,-275.206,44.439,-1902.865
-257.903,47.466,-1774.074,-267.329,37.892,-1850.943,-265.818,55.547,-1824.116,-275.879,46.051,-1905.515
-258.343,48.921,-1774.33,-267.841,39.283,-1852.26,-266.555,57.264,-1825.734,-276.715,47.712,-1908.372
-259.116,50.644,-1774.627,-268.693,40.935,-1853.818,-267.683,59.298,-1827.624,0.0,0.0,0.0
-260.219,53.056,-1774.391,-269.898,43.209,-1855.663,-269.425,62.22,-1830.033,0.0,0.0,0.0
-271.285,45.32,-1857.845,-271.246,64.794,-1832.486,0.0,0.0,0.0,0.0,0.0,0.0
-272.982,47.667,-1860.252,-273.459,67.692,-1835.408,0.0,0.0,0.0,0.0,0.0,0.0
-274.566,49.766,-1862.929,-275.419,70.236,-1838.479,0.0,0.0,0.0,0.0,0.0,0.0
